시도명,시군구명,읍면동명,시도영문명,시군구영문명,읍면동영문명,주소영문명
울산광역시,동구,남목2동,Ulsan,Dong-gu,Nammok 2(i)-dong,Nammok 2(i)-dong Dong-gu Ulsan
울산광역시,동구,남목3동,Ulsan,Dong-gu,Nammok 3(sam)-dong,Nammok 3(sam)-dong Dong-gu Ulsan
울산광역시,동구,전하2동,Ulsan,Dong-gu,Jeonha 2(i)-dong,Jeonha 2(i)-dong Dong-gu Ulsan
울산광역시,북구,농소1동,Ulsan,Buk-gu,Nongso 1(il)-dong,Nongso 1(il)-dong Buk-gu Ulsan
울산광역시,북구,농소2동,Ulsan,Buk-gu,Nongso 2(i)-dong,Nongso 2(i)-dong Buk-gu Ulsan
울산광역시,북구,농소3동,Ulsan,Buk-gu,Nongso 3(sam)-dong,Nongso 3(sam)-dong Buk-gu Ulsan
울산광역시,북구,강동동,Ulsan,Buk-gu,Gangdong-dong,Gangdong-dong Buk-gu Ulsan
울산광역시,북구,효문동,Ulsan,Buk-gu,Hyomun-dong,Hyomun-dong Buk-gu Ulsan
울산광역시,북구,송정동,Ulsan,Buk-gu,Songjeong-dong,Songjeong-dong Buk-gu Ulsan
울산광역시,북구,양정동,Ulsan,Buk-gu,Yangjeong-dong,Yangjeong-dong Buk-gu Ulsan
울산광역시,북구,염포동,Ulsan,Buk-gu,Yeompo-dong,Yeompo-dong Buk-gu Ulsan
울산광역시,울주군,온산읍,Ulsan,Ulju-gun,Onsan-eup,Onsan-eup Ulju-gun Ulsan
울산광역시,울주군,언양읍,Ulsan,Ulju-gun,Eonyang-eup,Eonyang-eup Ulju-gun Ulsan
울산광역시,울주군,온양읍,Ulsan,Ulju-gun,Onyang-eup,Onyang-eup Ulju-gun Ulsan
울산광역시,울주군,범서읍,Ulsan,Ulju-gun,Beomseo-eup,Beomseo-eup Ulju-gun Ulsan
울산광역시,울주군,청량읍,Ulsan,Ulju-gun,Cheongnyang-eup,Cheongnyang-eup Ulju-gun Ulsan
울산광역시,울주군,삼남읍,Ulsan,Ulju-gun,Samnam-eup,Samnam-eup Ulju-gun Ulsan
울산광역시,울주군,서생면,Ulsan,Ulju-gun,Seosaeng-myeon,Seosaeng-myeon Ulju-gun Ulsan
울산광역시,울주군,웅촌면,Ulsan,Ulju-gun,Ungchon-myeon,Ungchon-myeon Ulju-gun Ulsan
울산광역시,울주군,두동면,Ulsan,Ulju-gun,Dudong-myeon,Dudong-myeon Ulju-gun Ulsan
울산광역시,울주군,두서면,Ulsan,Ulju-gun,Duseo-myeon,Duseo-myeon Ulju-gun Ulsan
울산광역시,울주군,상북면,Ulsan,Ulju-gun,Sangbuk-myeon,Sangbuk-myeon Ulju-gun Ulsan
울산광역시,울주군,삼동면,Ulsan,Ulju-gun,Samdong-myeon,Samdong-myeon Ulju-gun Ulsan
세종특별자치시,세종시,조치원읍,Sejong City,Sejong City,Jochiwon-eup,Jochiwon-eup Sejong City Sejong City
세종특별자치시,세종시,연기면,Sejong City,Sejong City,Yeongi-myeon,Yeongi-myeon Sejong City Sejong City
세종특별자치시,세종시,연동면,Sejong City,Sejong City,YeonDong-myeon,YeonDong-myeon Sejong City Sejong City
세종특별자치시,세종시,부강면,Sejong City,Sejong City,Bugang-myeon,Bugang-myeon Sejong City Sejong City
세종특별자치시,세종시,금남면,Sejong City,Sejong City,Geumnam-myeon,Geumnam-myeon Sejong City Sejong City
세종특별자치시,세종시,장군면,Sejong City,Sejong City,janggun-myeon,janggun-myeon Sejong City Sejong City
세종특별자치시,세종시,연서면,Sejong City,Sejong City,YeonSeo-myeon,YeonSeo-myeon Sejong City Sejong City
세종특별자치시,세종시,전의면,Sejong City,Sejong City,Jeonui-myeon,Jeonui-myeon Sejong City Sejong City
세종특별자치시,세종시,전동면,Sejong City,Sejong City,Jeondong-myeon,Jeondong-myeon Sejong City Sejong City
세종특별자치시,세종시,소정면,Sejong City,Sejong City,Sojeong-myeon,Sojeong-myeon Sejong City Sejong City
세종특별자치시,세종시,해밀동,Sejong City,Sejong City,Haemil-dong,Haemil-dong Sejong City Sejong City
세종특별자치시,세종시,반곡동,Sejong City,Sejong City,Bangok-dong,Bangok-dong Sejong City Sejong City
세종특별자치시,세종시,도담동,Sejong City,Sejong City,Dodam-dong,Dodam-dong Sejong City Sejong City
세종특별자치시,세종시,어진동,Sejong City,Sejong City,Eojin-dong,Eojin-dong Sejong City Sejong City
세종특별자치시,세종시,새롬동,Sejong City,Sejong City,Saerom-dong,Saerom-dong Sejong City Sejong City
세종특별자치시,세종시,나성동,Sejong City,Sejong City,Naseong-dong,Naseong-dong Sejong City Sejong City
세종특별자치시,세종시,종촌동,Sejong City,Sejong City,Jongchon-dong,Jongchon-dong Sejong City Sejong City
세종특별자치시,세종시,아름동,Sejong City,Sejong City,Arum-dong,Arum-dong Sejong City Sejong City
세종특별자치시,세종시,고운동,Sejong City,Sejong City,Goun-dong,Goun-dong Sejong City Sejong City
세종특별자치시,세종시,한솔동,Sejong City,Sejong City,Hansol-dong,Hansol-dong Sejong City Sejong City
세종특별자치시,세종시,대평동,Sejong City,Sejong City,Daepyeong-dong,Daepyeong-dong Sejong City Sejong City
세종특별자치시,세종시,보람동,Sejong City,Sejong City,Boram-dong,Boram-dong Sejong City Sejong City
세종특별자치시,세종시,다정동,Sejong City,Sejong City,Dajeong-dong,Dajeong-dong Sejong City Sejong City
세종특별자치시,세종시,소담동,Sejong City,Sejong City,Sodam-dong,Sodam-dong Sejong City Sejong City
경기도,수원시 장안구,파장동,Gyeonggi-do,Jangan-gu Suwon-si,Pajang-dong,Pajang-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,율천동,Gyeonggi-do,Jangan-gu Suwon-si,Yulcheon-dong,Yulcheon-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,정자1동,Gyeonggi-do,Jangan-gu Suwon-si,Jeongja 1(il)-dong,Jeongja 1(il)-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,정자2동,Gyeonggi-do,Jangan-gu Suwon-si,Jeongja 2(i)-dong,Jeongja 2(i)-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,영화동,Gyeonggi-do,Jangan-gu Suwon-si,Yeonghwa-dong,Yeonghwa-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,송죽동,Gyeonggi-do,Jangan-gu Suwon-si,Songjuk-dong,Songjuk-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,조원1동,Gyeonggi-do,Jangan-gu Suwon-si,Jowon 1(il)-dong,Jowon 1(il)-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,연무동,Gyeonggi-do,Jangan-gu Suwon-si,Yeonmu-dong,Yeonmu-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,정자3동,Gyeonggi-do,Jangan-gu Suwon-si,Jeongja 3(sam)-dong,Jeongja 3(sam)-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 장안구,조원2동,Gyeonggi-do,Jangan-gu Suwon-si,Jowon 2(i)-dong,Jowon 2(i)-dong Jangan-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,세류1동,Gyeonggi-do,Gwonseon-gu Suwon-si,Seryu 1(il)-dong,Seryu 1(il)-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,세류2동,Gyeonggi-do,Gwonseon-gu Suwon-si,Seryu 2(i)-dong,Seryu 2(i)-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,세류3동,Gyeonggi-do,Gwonseon-gu Suwon-si,Seryu 3(sam)-dong,Seryu 3(sam)-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,평동,Gyeonggi-do,Gwonseon-gu Suwon-si,Pyeong-dong,Pyeong-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,서둔동,Gyeonggi-do,Gwonseon-gu Suwon-si,Seodun-dong,Seodun-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,구운동,Gyeonggi-do,Gwonseon-gu Suwon-si,Guun-dong,Guun-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,권선1동,Gyeonggi-do,Gwonseon-gu Suwon-si,Gwonseon 1(il)-dong,Gwonseon 1(il)-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,곡선동,Gyeonggi-do,Gwonseon-gu Suwon-si,Gokseon-dong,Gokseon-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,입북동,Gyeonggi-do,Gwonseon-gu Suwon-si,Ipbuk-dong,Ipbuk-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,권선2동,Gyeonggi-do,Gwonseon-gu Suwon-si,Gwonseon 2(i)-dong,Gwonseon 2(i)-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,금곡동,Gyeonggi-do,Gwonseon-gu Suwon-si,Geumgok-dong,Geumgok-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 권선구,호매실동,Gyeonggi-do,Gwonseon-gu Suwon-si,Homaesil-dong,Homaesil-dong Gwonseon-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,지동,Gyeonggi-do,Paldal-gu Suwon-si,Ji-dong,Ji-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,우만1동,Gyeonggi-do,Paldal-gu Suwon-si,Uman 1(il)-dong,Uman 1(il)-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,우만2동,Gyeonggi-do,Paldal-gu Suwon-si,Uman 2(i)-dong,Uman 2(i)-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,인계동,Gyeonggi-do,Paldal-gu Suwon-si,Ingye-dong,Ingye-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,매교동,Gyeonggi-do,Paldal-gu Suwon-si,Maegyo-dong,Maegyo-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,매산동,Gyeonggi-do,Paldal-gu Suwon-si,Maesan-dong,Maesan-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,고등동,Gyeonggi-do,Paldal-gu Suwon-si,Godeung-dong,Godeung-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,화서1동,Gyeonggi-do,Paldal-gu Suwon-si,Hwaseo 1(il)-dong,Hwaseo 1(il)-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,화서2동,Gyeonggi-do,Paldal-gu Suwon-si,Hwaseo 2(i)-dong,Hwaseo 2(i)-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 팔달구,행궁동,Gyeonggi-do,Paldal-gu Suwon-si,Haenggung-dong,Haenggung-dong Paldal-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,매탄1동,Gyeonggi-do,Yeongtong-gu Suwon-si,Maetan 1(il)-dong,Maetan 1(il)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,매탄2동,Gyeonggi-do,Yeongtong-gu Suwon-si,Maetan 2(i)-dong,Maetan 2(i)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,매탄3동,Gyeonggi-do,Yeongtong-gu Suwon-si,Maetan 3(sam)-dong,Maetan 3(sam)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,매탄4동,Gyeonggi-do,Yeongtong-gu Suwon-si,Maetan 4(sa)-dong,Maetan 4(sa)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,원천동,Gyeonggi-do,Yeongtong-gu Suwon-si,Woncheon-dong,Woncheon-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,광교1동,Gyeonggi-do,Yeongtong-gu Suwon-si,Gwoanggyo 1(il)-dong,Gwoanggyo 1(il)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,광교2동,Gyeonggi-do,Yeongtong-gu Suwon-si,Gwoanggyo 2(i)-dong,Gwoanggyo 2(i)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,영통1동,Gyeonggi-do,Yeongtong-gu Suwon-si,Yeongtong 1(il)-dong,Yeongtong 1(il)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,영통2동,Gyeonggi-do,Yeongtong-gu Suwon-si,Yeongtong 2(i)-dong,Yeongtong 2(i)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,영통3동,Gyeonggi-do,Yeongtong-gu Suwon-si,Yeongtong 3(sam)-dong,Yeongtong 3(sam)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,망포1동,Gyeonggi-do,Yeongtong-gu Suwon-si,Mangpo 1(il)-dong,Mangpo 1(il)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,수원시 영통구,망포2동,Gyeonggi-do,Yeongtong-gu Suwon-si,Mangpo 2(i)-dong,Mangpo 2(i)-dong Yeongtong-gu Suwon-si Gyeonggi-do
경기도,성남시 수정구,신흥1동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sinheung 1(il)-dong,Sinheung 1(il)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,신흥2동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sinheung 2(i)-dong,Sinheung 2(i)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,신흥3동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sinheung 3(sam)-dong,Sinheung 3(sam)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,태평1동,Gyeonggi-do,Sujeong-gu Seongnam-si,Taepyeong 1(il)-dong,Taepyeong 1(il)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,태평2동,Gyeonggi-do,Sujeong-gu Seongnam-si,Taepyeong 2(i)-dong,Taepyeong 2(i)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,태평3동,Gyeonggi-do,Sujeong-gu Seongnam-si,Taepyeong 3(sam)-dong,Taepyeong 3(sam)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,태평4동,Gyeonggi-do,Sujeong-gu Seongnam-si,Taepyeong 4(sa)-dong,Taepyeong 4(sa)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,수진1동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sujin 1(il)-dong,Sujin 1(il)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,수진2동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sujin 2(i)-dong,Sujin 2(i)-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,단대동,Gyeonggi-do,Sujeong-gu Seongnam-si,Dandae-dong,Dandae-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,산성동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sanseong-dong,Sanseong-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,양지동,Gyeonggi-do,Sujeong-gu Seongnam-si,Yangji-dong,Yangji-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,신촌동,Gyeonggi-do,Sujeong-gu Seongnam-si,Sinchon-dong,Sinchon-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,고등동,Gyeonggi-do,Sujeong-gu Seongnam-si,Godeung-dong,Godeung-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,시흥동,Gyeonggi-do,Sujeong-gu Seongnam-si,Siheung-dong,Siheung-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,복정동,Gyeonggi-do,Sujeong-gu Seongnam-si,Bokjeong-dong,Bokjeong-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 수정구,위례동,Gyeonggi-do,Sujeong-gu Seongnam-si,wirye-dong,wirye-dong Sujeong-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,성남동,Gyeonggi-do,Jungwon-gu Seongnam-si,Seongnam-dong,Seongnam-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,금광1동,Gyeonggi-do,Jungwon-gu Seongnam-si,Geumgwang 1(il)-dong,Geumgwang 1(il)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,금광2동,Gyeonggi-do,Jungwon-gu Seongnam-si,Geumgwang 2(i)-dong,Geumgwang 2(i)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,은행1동,Gyeonggi-do,Jungwon-gu Seongnam-si,Eunhaeng 1(il)-dong,Eunhaeng 1(il)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,은행2동,Gyeonggi-do,Jungwon-gu Seongnam-si,Eunhaeng 2(i)-dong,Eunhaeng 2(i)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,상대원1동,Gyeonggi-do,Jungwon-gu Seongnam-si,Sangdaewon 1(il)-dong,Sangdaewon 1(il)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,상대원2동,Gyeonggi-do,Jungwon-gu Seongnam-si,Sangdaewon 2(i)-dong,Sangdaewon 2(i)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,상대원3동,Gyeonggi-do,Jungwon-gu Seongnam-si,Sangdaewon 3(sam)-dong,Sangdaewon 3(sam)-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,하대원동,Gyeonggi-do,Jungwon-gu Seongnam-si,Hadaewon-dong,Hadaewon-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,도촌동,Gyeonggi-do,Jungwon-gu Seongnam-si,Dochon-dong,Dochon-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 중원구,중앙동,Gyeonggi-do,Jungwon-gu Seongnam-si,Jungang-dong,Jungang-dong Jungwon-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,분당동,Gyeonggi-do,Bundang-gu Seongnam-si,Bundang-dong,Bundang-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,수내3동,Gyeonggi-do,Bundang-gu Seongnam-si,Sunae 3(sam)-dong,Sunae 3(sam)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,수내1동,Gyeonggi-do,Bundang-gu Seongnam-si,Sunae 1(il)-dong,Sunae 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,수내2동,Gyeonggi-do,Bundang-gu Seongnam-si,Sunae 2(i)-dong,Sunae 2(i)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,정자2동,Gyeonggi-do,Bundang-gu Seongnam-si,Jeongja 2(i)-dong,Jeongja 2(i)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,정자3동,Gyeonggi-do,Bundang-gu Seongnam-si,Jeongja 3(sam)-dong,Jeongja 3(sam)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,서현1동,Gyeonggi-do,Bundang-gu Seongnam-si,Seohyeon 1(il)-dong,Seohyeon 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,서현2동,Gyeonggi-do,Bundang-gu Seongnam-si,Seohyeon 2(i)-dong,Seohyeon 2(i)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,이매1동,Gyeonggi-do,Bundang-gu Seongnam-si,Imae 1(il)-dong,Imae 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,이매2동,Gyeonggi-do,Bundang-gu Seongnam-si,Imae 2(i)-dong,Imae 2(i)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,야탑1동,Gyeonggi-do,Bundang-gu Seongnam-si,Yatap 1(il)-dong,Yatap 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,야탑3동,Gyeonggi-do,Bundang-gu Seongnam-si,Yatap 3(sam)-dong,Yatap 3(sam)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,야탑2동,Gyeonggi-do,Bundang-gu Seongnam-si,Yatap 2(i)-dong,Yatap 2(i)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,구미동,Gyeonggi-do,Bundang-gu Seongnam-si,Gumi-dong,Gumi-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,운중동,Gyeonggi-do,Bundang-gu Seongnam-si,Unjung-dong,Unjung-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,금곡동,Gyeonggi-do,Bundang-gu Seongnam-si,Geumgok-dong,Geumgok-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,구미1동,Gyeonggi-do,Bundang-gu Seongnam-si,Gumi 1(il)-dong,Gumi 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,삼평동,Gyeonggi-do,Bundang-gu Seongnam-si,Sampyeong-dong,Sampyeong-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,판교동,Gyeonggi-do,Bundang-gu Seongnam-si,Pangyo-dong,Pangyo-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,백현동,Gyeonggi-do,Bundang-gu Seongnam-si,Baekhyeon-dong,Baekhyeon-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,정자1동,Gyeonggi-do,Bundang-gu Seongnam-si,Jeongja 1(il)-dong,Jeongja 1(il)-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,성남시 분당구,정자동,Gyeonggi-do,Bundang-gu Seongnam-si,Jeongja-dong,Jeongja-dong Bundang-gu Seongnam-si Gyeonggi-do
경기도,의정부시,의정부2동,Gyeonggi-do,Uijeongbu-si,Uijeongbu 2(i)-dong,Uijeongbu 2(i)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,호원1동,Gyeonggi-do,Uijeongbu-si,Howon 1(il)-dong,Howon 1(il)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,장암동,Gyeonggi-do,Uijeongbu-si,Jangam-dong,Jangam-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,신곡1동,Gyeonggi-do,Uijeongbu-si,Singok 1(il)-dong,Singok 1(il)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,신곡2동,Gyeonggi-do,Uijeongbu-si,Singok 2(i)-dong,Singok 2(i)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,송산1동,Gyeonggi-do,Uijeongbu-si,Songsan 1(il)-dong,Songsan 1(il)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,자금동,Gyeonggi-do,Uijeongbu-si,Jageum-dong,Jageum-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,녹양동,Gyeonggi-do,Uijeongbu-si,Nogyang-dong,Nogyang-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,호원2동,Gyeonggi-do,Uijeongbu-si,Howon 2(i)-dong,Howon 2(i)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,흥선동,Gyeonggi-do,Uijeongbu-si,Heungsun-dong,Heungsun-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,가능동,Gyeonggi-do,Uijeongbu-si,Ganeung-dong,Ganeung-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,의정부1동,Gyeonggi-do,Uijeongbu-si,Uijeongbu 1(il)-dong,Uijeongbu 1(il)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,송산2동,Gyeonggi-do,Uijeongbu-si,Songsan 2(i)-dong,Songsan 2(i)-dong Uijeongbu-si Gyeonggi-do
경기도,의정부시,송산3동,Gyeonggi-do,Uijeongbu-si,Songsan 3(sam)-dong,Songsan 3(sam)-dong Uijeongbu-si Gyeonggi-do
경기도,안양시 만안구,안양1동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 1(il)-dong,Anyang 1(il)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양2동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 2(i)-dong,Anyang 2(i)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양3동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 3(sam)-dong,Anyang 3(sam)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양4동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 4(sa)-dong,Anyang 4(sa)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양5동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 5(o)-dong,Anyang 5(o)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양6동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 6(yuk)-dong,Anyang 6(yuk)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양7동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 7(chil)-dong,Anyang 7(chil)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양8동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 8(pal)-dong,Anyang 8(pal)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,안양9동,Gyeonggi-do,Manan-gu Anyang-si,Anyang 9(gu)-dong,Anyang 9(gu)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,석수1동,Gyeonggi-do,Manan-gu Anyang-si,Seoksu 1(il)-dong,Seoksu 1(il)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,석수2동,Gyeonggi-do,Manan-gu Anyang-si,Seoksu 2(i)-dong,Seoksu 2(i)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,박달1동,Gyeonggi-do,Manan-gu Anyang-si,Bakdal 1(il)-dong,Bakdal 1(il)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,박달2동,Gyeonggi-do,Manan-gu Anyang-si,Bakdal 2(i)-dong,Bakdal 2(i)-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 만안구,충훈동,Gyeonggi-do,Manan-gu Anyang-si,Chunghun-dong,Chunghun-dong Manan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,비산1동,Gyeonggi-do,Dongan-gu Anyang-si,Bisan 1(il)-dong,Bisan 1(il)-dong Dongan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,비산2동,Gyeonggi-do,Dongan-gu Anyang-si,Bisan 2(i)-dong,Bisan 2(i)-dong Dongan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,비산3동,Gyeonggi-do,Dongan-gu Anyang-si,Bisan 3(sam)-dong,Bisan 3(sam)-dong Dongan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,부흥동,Gyeonggi-do,Dongan-gu Anyang-si,Buheung-dong,Buheung-dong Dongan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,달안동,Gyeonggi-do,Dongan-gu Anyang-si,Daran-dong,Daran-dong Dongan-gu Anyang-si Gyeonggi-do
경기도,안양시 동안구,부림동,Gyeonggi-do,Dongan-gu Anyang-si,Burim-dong,Burim-dong Dongan-gu Anyang-si Gyeonggi-do
